trip_id,duration,start_time,end_time,bike_id,trip_route_category,plan_duration,passholder_type,bike_type,start_station,end_station,start_lat,start_lon,end_lat,end_lon,taxicab_distance
171281065,13,9/19/2021 17:21,9/19/2021 17:34,20212,Round Trip,30,Monthly Pass,standard,4406,4406,34.101891,-118.300613,34.101891,-118.300613,0
171281066,12,9/19/2021 17:20,9/19/2021 17:32,15418,One Way,30,Monthly Pass,standard,4304,4401,34.06258,-118.290092,34.075611,-118.291862,0.014801
171281067,7,9/19/2021 17:19,9/19/2021 17:26,19293,One Way,30,Monthly Pass,electric,3020,4246,34.031052,-118.26709,34.023708,-118.279167,0.019421
171281068,23,9/19/2021 17:18,9/19/2021 17:41,15506,Round Trip,30,Monthly Pass,standard/smart,4570,4570,34.01376,-118.417801,34.01376,-118.417801,0
171281071,10,9/19/2021 17:16,9/19/2021 17:26,6174,One Way,30,Monthly Pass,standard,3005,3056,34.0485,-118.258537,34.03746,-118.265381,0.017884
171281073,5,9/19/2021 17:15,9/19/2021 17:20,16081,One Way,30,Monthly Pass,standard/smart,4545,4543,33.95879,-118.44828,33.95718,-118.451248,0.004578
171281074,39,9/19/2021 17:15,9/19/2021 17:54,6184,One Way,30,Monthly Pass,standard,4215,4204,34.014309,-118.491341,33.988419,-118.45163,0.065601
171281075,10,9/19/2021 17:14,9/19/2021 17:24,6663,One Way,30,Monthly Pass,standard,4561,4563,34.020061,-118.422684,34.017681,-118.409081,0.015983
171281077,11,9/19/2021 17:13,9/19/2021 17:24,5948,One Way,30,Monthly Pass,standard,4561,4563,34.020061,-118.422684,34.017681,-118.409081,0.015983
171281078,12,9/19/2021 17:13,9/19/2021 17:25,19429,One Way,1,Walk-up,electric,4568,4557,34.029121,-118.403168,34.011799,-118.419441,0.033595
171281079,34,9/19/2021 17:10,9/19/2021 17:44,15153,One Way,1,One Day Pass,standard,4214,4216,33.99556,-118.481552,34.023392,-118.479637,0.029747
171281080,34,9/19/2021 17:10,9/19/2021 17:44,17174,One Way,1,One Day Pass,electric,4214,4216,33.99556,-118.481552,34.023392,-118.479637,0.029747
171281082,15,9/19/2021 17:10,9/19/2021 17:25,20047,One Way,30,Monthly Pass,standard,4210,4206,33.984341,-118.47155,33.998341,-118.461014,0.024536
171281083,16,9/19/2021 17:09,9/19/2021 17:25,6454,One Way,30,Monthly Pass,standard,4210,4206,33.984341,-118.47155,33.998341,-118.461014,0.024536
171281084,42,9/19/2021 17:09,9/19/2021 17:51,12125,One Way,30,Monthly Pass,standard,4202,4215,33.991161,-118.468292,34.014309,-118.491341,0.046197
171281085,5,9/19/2021 17:07,9/19/2021 17:12,12076,One Way,30,Monthly Pass,standard,3064,4512,34.046131,-118.257591,34.043812,-118.264969,0.009697
171281086,5,9/19/2021 17:07,9/19/2021 17:12,20198,One Way,30,Monthly Pass,standard,3064,4512,34.046131,-118.257591,34.043812,-118.264969,0.009697
171281087,3,9/19/2021 17:06,9/19/2021 17:09,12381,Round Trip,1,One Day Pass,standard,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171281088,22,9/19/2021 17:01,9/19/2021 17:23,19358,Round Trip,365,Annual Pass,electric,4449,4449,34.04557,-118.274193,34.04557,-118.274193,0
171281089,6,9/19/2021 16:59,9/19/2021 17:05,5852,One Way,365,Annual Pass,standard,3034,4578,34.042061,-118.263382,34.04298,-118.252953,0.011348
171281090,7,9/19/2021 16:58,9/19/2021 17:05,20130,One Way,365,Annual Pass,standard,3034,4578,34.042061,-118.263382,34.04298,-118.252953,0.011348
171281091,27,9/19/2021 16:57,9/19/2021 17:24,15340,One Way,30,Monthly Pass,standard,3069,3008,34.05088,-118.248253,34.046612,-118.262733,0.018748
171281092,21,9/19/2021 16:55,9/19/2021 17:16,13550,Round Trip,1,Walk-up,standard,3019,3019,34.038609,-118.260857,34.038609,-118.260857,0
171281097,28,9/19/2021 16:50,9/19/2021 17:18,6441,One Way,30,Monthly Pass,standard,3006,3074,34.04554,-118.256668,34.04417,-118.261169,0.005871
171281103,31,9/19/2021 16:47,9/19/2021 17:18,16268,One Way,1,Walk-up,standard,4214,4210,33.99556,-118.481552,33.984341,-118.47155,0.021221
171281105,44,9/19/2021 16:45,9/19/2021 17:29,20089,Round Trip,1,Walk-up,standard,4583,4583,33.976189,-118.418419,33.976189,-118.418419,0
171281106,31,9/19/2021 16:44,9/19/2021 17:15,20178,One Way,1,Walk-up,standard,4446,3082,34.05323,-118.278419,34.04652,-118.237411,0.047718
171281108,35,9/19/2021 16:43,9/19/2021 17:18,15282,One Way,1,Walk-up,standard,4214,4210,33.99556,-118.481552,33.984341,-118.47155,0.021221
171281109,25,9/19/2021 16:43,9/19/2021 17:08,17432,One Way,1,One Day Pass,electric,4543,4521,33.95718,-118.451248,33.990318,-118.412048,0.072338
171281110,76,9/19/2021 16:41,9/19/2021 17:57,5776,Round Trip,30,Monthly Pass,standard,4565,4565,33.989948,-118.434669,33.989948,-118.434669,0
171281115,35,9/19/2021 16:33,9/19/2021 17:08,6241,Round Trip,1,Walk-up,standard,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171281118,36,9/19/2021 16:32,9/19/2021 17:08,6000,Round Trip,1,Walk-up,standard,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171281119,73,9/19/2021 16:31,9/19/2021 17:44,13718,Round Trip,1,Walk-up,standard,4211,4211,33.984928,-118.469963,33.984928,-118.469963,0
171281122,74,9/19/2021 16:30,9/19/2021 17:44,5989,Round Trip,1,Walk-up,standard,4211,4211,33.984928,-118.469963,33.984928,-118.469963,0
171281125,71,9/19/2021 16:27,9/19/2021 17:38,15346,Round Trip,1,Walk-up,standard/smart,4204,4204,33.988419,-118.45163,33.988419,-118.45163,0
171281129,70,9/19/2021 16:23,9/19/2021 17:33,6574,One Way,30,Monthly Pass,standard,3022,3031,34.04607,-118.233093,34.044701,-118.252441,0.020717
171281135,64,9/19/2021 16:15,9/19/2021 17:19,19293,One Way,30,Monthly Pass,electric,3045,3020,34.028511,-118.256668,34.031052,-118.26709,0.012963
171281145,136,9/19/2021 16:04,9/19/2021 18:20,12252,Round Trip,30,Monthly Pass,standard,4583,4583,33.976189,-118.418419,33.976189,-118.418419,0
171281148,104,9/19/2021 16:03,9/19/2021 17:47,6327,Round Trip,1,Walk-up,standard,4215,4215,34.014309,-118.491341,34.014309,-118.491341,0
171281150,105,9/19/2021 16:02,9/19/2021 17:47,6126,Round Trip,1,Walk-up,standard,4215,4215,34.014309,-118.491341,34.014309,-118.491341,0
171281151,106,9/19/2021 16:01,9/19/2021 17:47,20039,Round Trip,1,Walk-up,standard,4215,4215,34.014309,-118.491341,34.014309,-118.491341,0
171281161,104,9/19/2021 15:49,9/19/2021 17:33,20090,One Way,365,Annual Pass,standard,3062,3031,34.047749,-118.243172,34.044701,-118.252441,0.012317
171281163,104,9/19/2021 15:49,9/19/2021 17:33,12078,One Way,30,Monthly Pass,standard,3062,3031,34.047749,-118.243172,34.044701,-118.252441,0.012317
171281181,104,9/19/2021 15:30,9/19/2021 17:14,16070,Round Trip,1,One Day Pass,standard/smart,4558,4558,34.025688,-118.395302,34.025688,-118.395302,0
171281234,263,9/19/2021 14:32,9/19/2021 18:55,12077,Round Trip,1,Walk-up,standard,4205,4205,33.993771,-118.453667,33.993771,-118.453667,0
171281246,210,9/19/2021 14:21,9/19/2021 17:51,6401,One Way,1,Walk-up,standard,3045,4215,34.028511,-118.256668,34.014309,-118.491341,0.248875
171281270,217,9/19/2021 14:07,9/19/2021 17:44,19174,Round Trip,1,Walk-up,electric,4543,4543,33.95718,-118.451248,33.95718,-118.451248,0
171281317,247,9/19/2021 13:31,9/19/2021 17:38,6529,One Way,1,One Day Pass,standard,4390,4509,34.069271,-118.296593,34.101639,-118.309174,0.044949
171281335,235,9/19/2021 13:09,9/19/2021 17:04,20047,One Way,1,One Day Pass,standard,4215,4210,34.014309,-118.491341,33.984341,-118.47155,0.049759
171281396,298,9/19/2021 12:09,9/19/2021 17:07,15153,Round Trip,1,One Day Pass,standard,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171281397,298,9/19/2021 12:09,9/19/2021 17:07,17174,Round Trip,1,One Day Pass,electric,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171283397,5,9/19/2021 20:48,9/19/2021 20:53,12103,One Way,30,Monthly Pass,standard,3046,3042,34.052872,-118.24749,34.049301,-118.238808,0.012253
171283398,8,9/19/2021 20:45,9/19/2021 20:52,6655,One Way,365,Annual Pass,standard,4513,4302,34.08371,-118.296021,34.092491,-118.291443,0.013359
171283399,9,9/19/2021 20:43,9/19/2021 20:52,6164,One Way,30,Monthly Pass,standard,4208,4206,33.99868,-118.472977,33.998341,-118.461014,0.012302
171283400,9,9/19/2021 20:43,9/19/2021 20:52,6454,One Way,30,Monthly Pass,standard,4208,4206,33.99868,-118.472977,33.998341,-118.461014,0.012302
171283401,4,9/19/2021 20:40,9/19/2021 20:44,12019,One Way,30,Monthly Pass,standard,4410,4390,34.063351,-118.296799,34.069271,-118.296593,0.006126
171283402,18,9/19/2021 20:37,9/19/2021 20:55,17440,One Way,30,Monthly Pass,electric,3008,3076,34.046612,-118.262733,34.0406,-118.253838,0.014907
171283403,15,9/19/2021 20:36,9/19/2021 20:51,6279,One Way,30,Monthly Pass,standard,4205,4209,33.993771,-118.453667,33.996239,-118.477448,0.026249
171283404,14,9/19/2021 20:36,9/19/2021 20:50,20098,One Way,30,Monthly Pass,standard,4205,4209,33.993771,-118.453667,33.996239,-118.477448,0.026249
171283405,18,9/19/2021 20:32,9/19/2021 20:50,16142,One Way,1,Walk-up,standard/smart,4208,4216,33.99868,-118.472977,34.023392,-118.479637,0.031372
171283406,8,9/19/2021 20:28,9/19/2021 20:36,17440,One Way,30,Monthly Pass,electric,3005,3008,34.0485,-118.258537,34.046612,-118.262733,0.006084
171283407,19,9/19/2021 20:25,9/19/2021 20:44,12090,One Way,30,Monthly Pass,standard,4303,4524,34.098011,-118.287071,34.06163,-118.301193,0.050503
171283408,27,9/19/2021 20:24,9/19/2021 20:51,13878,One Way,30,Monthly Pass,standard,4580,4205,33.982922,-118.410927,33.993771,-118.453667,0.053589
171283409,4,9/19/2021 20:20,9/19/2021 20:24,12178,One Way,30,Monthly Pass,standard,4390,4410,34.069271,-118.296593,34.063351,-118.296799,0.006126
171283410,6,9/19/2021 20:13,9/19/2021 20:19,20099,One Way,30,Monthly Pass,standard,4444,4311,34.061619,-118.305573,34.059689,-118.294662,0.012841
171283411,14,9/19/2021 20:13,9/19/2021 20:27,17440,One Way,30,Monthly Pass,electric,4446,3005,34.05323,-118.278419,34.0485,-118.258537,0.024612
171283412,8,9/19/2021 20:12,9/19/2021 20:20,6518,One Way,30,Monthly Pass,standard,4474,4406,34.110031,-118.287163,34.101891,-118.300613,0.02159
171283413,6,9/19/2021 20:11,9/19/2021 20:17,12314,One Way,365,Annual Pass,standard,4401,4390,34.075611,-118.291862,34.069271,-118.296593,0.011071
171283414,28,9/19/2021 20:08,9/19/2021 20:36,15506,One Way,30,Monthly Pass,standard/smart,4571,4568,34.027649,-118.413559,34.029121,-118.403168,0.011863
171283415,24,9/19/2021 20:04,9/19/2021 20:28,6260,One Way,1,Walk-up,standard,4516,4254,34.045849,-118.254402,34.028679,-118.284111,0.046879
171283416,41,9/19/2021 20:03,9/19/2021 20:44,17569,Round Trip,30,Monthly Pass,electric,3005,3005,34.0485,-118.258537,34.0485,-118.258537,0
171283417,13,9/19/2021 20:00,9/19/2021 20:13,17440,One Way,30,Monthly Pass,electric,4410,4446,34.063351,-118.296799,34.05323,-118.278419,0.028501
171283418,18,9/19/2021 19:57,9/19/2021 20:15,6623,Round Trip,1,Walk-up,standard,4387,4387,34.03352,-118.241837,34.03352,-118.241837,0
171283419,19,9/19/2021 19:56,9/19/2021 20:15,20129,Round Trip,1,Walk-up,standard,4387,4387,34.03352,-118.241837,34.03352,-118.241837,0
171283420,10,9/19/2021 19:56,9/19/2021 20:06,12062,Round Trip,1,Walk-up,standard,3066,3066,34.063389,-118.23616,34.063389,-118.23616,0
171283421,13,9/19/2021 19:47,9/19/2021 20:00,17440,Round Trip,30,Monthly Pass,electric,4410,4410,34.063351,-118.296799,34.063351,-118.296799,0
171283422,17,9/19/2021 19:46,9/19/2021 20:03,17569,One Way,30,Monthly Pass,electric,3014,3005,34.05661,-118.237213,34.0485,-118.258537,0.029434
171283423,8,9/19/2021 19:43,9/19/2021 19:51,14073,One Way,30,Monthly Pass,standard,4547,4206,33.9897,-118.448883,33.998341,-118.461014,0.020772
171283424,12,9/19/2021 19:41,9/19/2021 19:53,13580,One Way,30,Monthly Pass,standard,4406,4474,34.101891,-118.300613,34.110031,-118.287163,0.02159
171283425,12,9/19/2021 19:36,9/19/2021 19:48,20059,One Way,30,Monthly Pass,standard,3074,4491,34.04417,-118.261169,34.04744,-118.24794,0.016499
171283426,32,9/19/2021 19:36,9/19/2021 20:08,15506,One Way,30,Monthly Pass,standard/smart,4563,4571,34.017681,-118.409081,34.027649,-118.413559,0.014446
171283427,4,9/19/2021 19:34,9/19/2021 19:38,5900,One Way,30,Monthly Pass,standard,4246,4273,34.023708,-118.279167,34.02586,-118.284103,0.007088
171283428,14,9/19/2021 19:30,9/19/2021 19:44,17440,Round Trip,30,Monthly Pass,electric,4410,4410,34.063351,-118.296799,34.063351,-118.296799,0
171283429,13,9/19/2021 19:28,9/19/2021 19:41,17722,One Way,30,Monthly Pass,electric,4204,4555,33.988419,-118.45163,34.005871,-118.429161,0.039921
171283430,18,9/19/2021 19:26,9/19/2021 19:44,12381,Round Trip,365,Annual Pass,standard,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171283431,5,9/19/2021 19:25,9/19/2021 19:30,17440,One Way,30,Monthly Pass,electric,4304,4410,34.06258,-118.290092,34.063351,-118.296799,0.007478
171283432,31,9/19/2021 19:24,9/19/2021 19:55,13243,One Way,1,Walk-up,standard,4210,4215,33.984341,-118.47155,34.014309,-118.491341,0.049759
171283433,20,9/19/2021 19:22,9/19/2021 19:42,6572,One Way,1,Walk-up,standard,3037,4491,34.034801,-118.231277,34.04744,-118.24794,0.029302
171283434,3,9/19/2021 19:21,9/19/2021 19:24,16060,One Way,30,Monthly Pass,standard/smart,4444,4524,34.061619,-118.305573,34.06163,-118.301193,0.004391
171283435,10,9/19/2021 19:20,9/19/2021 19:30,12045,One Way,30,Monthly Pass,standard,3066,3030,34.063389,-118.23616,34.051941,-118.24353,0.018818
171283436,35,9/19/2021 19:20,9/19/2021 19:55,15282,One Way,1,Walk-up,standard,4210,4215,33.984341,-118.47155,34.014309,-118.491341,0.049759
171283437,91,9/19/2021 19:20,9/19/2021 20:51,18419,One Way,30,Monthly Pass,electric,4494,3065,34.075981,-118.256012,34.060558,-118.238327,0.033108
171283438,23,9/19/2021 19:19,9/19/2021 19:42,12371,One Way,30,Monthly Pass,standard,3037,4491,34.034801,-118.231277,34.04744,-118.24794,0.029302
171283439,5,9/19/2021 19:18,9/19/2021 19:23,17440,One Way,30,Monthly Pass,electric,4311,4304,34.059689,-118.294662,34.06258,-118.290092,0.007461
171283440,31,9/19/2021 19:18,9/19/2021 19:49,6045,Round Trip,30,Monthly Pass,standard,3037,3037,34.034801,-118.231277,34.034801,-118.231277,0
171283441,18,9/19/2021 19:17,9/19/2021 19:35,6000,One Way,30,Monthly Pass,standard,4214,4215,33.99556,-118.481552,34.014309,-118.491341,0.028538
171283442,12,9/19/2021 19:16,9/19/2021 19:28,5871,One Way,30,Monthly Pass,standard,4390,4314,34.069271,-118.296593,34.057709,-118.279762,0.028393
171283443,5,9/19/2021 19:13,9/19/2021 19:18,16060,One Way,30,Monthly Pass,standard/smart,4440,4444,34.061661,-118.298241,34.061619,-118.305573,0.007374
171283444,17,9/19/2021 19:10,9/19/2021 19:27,6454,One Way,30,Monthly Pass,standard,4206,4208,33.998341,-118.461014,33.99868,-118.472977,0.012302
171283445,17,9/19/2021 19:10,9/19/2021 19:27,12330,One Way,30,Monthly Pass,standard,4206,4208,33.998341,-118.461014,33.99868,-118.472977,0.012302
171283446,17,9/19/2021 19:09,9/19/2021 19:26,6145,One Way,1,Walk-up,standard,4544,4543,33.928459,-118.435204,33.95718,-118.451248,0.044765
171283447,17,9/19/2021 19:08,9/19/2021 19:25,19449,One Way,1,Walk-up,electric,4544,4543,33.928459,-118.435204,33.95718,-118.451248,0.044765
171283448,30,9/19/2021 19:05,9/19/2021 19:35,15506,Round Trip,30,Monthly Pass,standard/smart,4563,4563,34.017681,-118.409081,34.017681,-118.409081,0
171283449,12,9/19/2021 19:05,9/19/2021 19:17,19331,One Way,30,Monthly Pass,electric,4405,4311,34.051899,-118.293678,34.059689,-118.294662,0.008774
171283450,88,9/19/2021 19:03,9/19/2021 20:31,15989,One Way,30,Monthly Pass,standard/smart,4208,4211,33.99868,-118.472977,33.984928,-118.469963,0.016766
171283451,74,9/19/2021 19:02,9/19/2021 20:16,6622,Round Trip,1,Walk-up,standard,4212,4212,33.988129,-118.471741,33.988129,-118.471741,0
171283452,4,9/19/2021 18:59,9/19/2021 19:03,16200,One Way,30,Monthly Pass,standard,4456,4405,34.052429,-118.302017,34.051899,-118.293678,0.008869
171283454,17,9/19/2021 18:54,9/19/2021 19:10,6497,One Way,30,Monthly Pass,standard,3058,4491,34.035801,-118.23317,34.04744,-118.24794,0.026409
171283455,27,9/19/2021 18:52,9/19/2021 19:19,18419,One Way,30,Monthly Pass,electric,4510,4494,34.077351,-118.264549,34.075981,-118.256012,0.009907
171283456,18,9/19/2021 18:51,9/19/2021 19:09,12287,Round Trip,30,Monthly Pass,standard,3031,3031,34.044701,-118.252441,34.044701,-118.252441,0
171283457,10,9/19/2021 18:51,9/19/2021 19:01,14113,One Way,30,Monthly Pass,standard,4457,4513,34.100109,-118.289864,34.08371,-118.296021,0.022556
171283458,46,9/19/2021 18:47,9/19/2021 19:33,12385,One Way,30,Monthly Pass,standard,3036,3034,34.039188,-118.232529,34.042061,-118.263382,0.033726
171283459,46,9/19/2021 18:47,9/19/2021 19:33,20131,One Way,30,Monthly Pass,standard,3036,3034,34.039188,-118.232529,34.042061,-118.263382,0.033726
171283460,27,9/19/2021 18:46,9/19/2021 19:13,6000,Round Trip,1,Walk-up,standard,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171283462,21,9/19/2021 18:44,9/19/2021 19:05,15788,One Way,30,Monthly Pass,standard,4451,4476,34.10363,-118.291313,34.08252,-118.27272,0.039703
171283467,22,9/19/2021 18:41,9/19/2021 19:03,6561,One Way,30,Monthly Pass,standard,3031,4410,34.044701,-118.252441,34.063351,-118.296799,0.063008
171283468,22,9/19/2021 18:41,9/19/2021 19:03,12233,One Way,30,Monthly Pass,standard,3031,4410,34.044701,-118.252441,34.063351,-118.296799,0.063008
171283469,34,9/19/2021 18:41,9/19/2021 19:15,15964,One Way,1,Walk-up,standard/smart,4209,4215,33.996239,-118.477448,34.014309,-118.491341,0.031963
171283470,61,9/19/2021 18:39,9/19/2021 19:40,15697,One Way,1,Walk-up,standard/smart,4543,4545,33.95718,-118.451248,33.95879,-118.44828,0.004578
171283472,54,9/19/2021 18:39,9/19/2021 19:33,19174,Round Trip,1,Walk-up,electric,4543,4543,33.95718,-118.451248,33.95718,-118.451248,0
171283473,25,9/19/2021 18:38,9/19/2021 19:03,15506,One Way,30,Monthly Pass,standard/smart,4558,4563,34.025688,-118.395302,34.017681,-118.409081,0.021786
171283477,40,9/19/2021 18:35,9/19/2021 19:15,16133,One Way,1,Walk-up,standard/smart,4209,4215,33.996239,-118.477448,34.014309,-118.491341,0.031963
171283478,41,9/19/2021 18:34,9/19/2021 19:15,16219,One Way,1,Walk-up,standard/smart,4209,4215,33.996239,-118.477448,34.014309,-118.491341,0.031963
171283492,57,9/19/2021 18:18,9/19/2021 19:15,12381,Round Trip,1,Walk-up,standard,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171283496,76,9/19/2021 18:17,9/19/2021 19:33,12135,Round Trip,1,Walk-up,standard,4215,4215,34.014309,-118.491341,34.014309,-118.491341,0
171283498,71,9/19/2021 18:14,9/19/2021 19:25,16268,Round Trip,1,Walk-up,standard,4210,4210,33.984341,-118.47155,33.984341,-118.47155,0
171283500,58,9/19/2021 18:09,9/19/2021 19:07,20062,One Way,1,Walk-up,standard,3048,4301,34.041691,-118.235352,34.099049,-118.291496,0.113502
171285797,3,9/19/2021 22:40,9/19/2021 22:43,17569,One Way,30,Monthly Pass,electric,3005,3074,34.0485,-118.258537,34.04417,-118.261169,0.006962
171285798,11,9/19/2021 22:34,9/19/2021 22:45,17440,Round Trip,30,Monthly Pass,electric,4410,4410,34.063351,-118.296799,34.063351,-118.296799,0
171285799,7,9/19/2021 22:25,9/19/2021 22:32,15250,One Way,30,Monthly Pass,standard,4213,4205,33.995369,-118.464798,33.993771,-118.453667,0.012729
171285800,8,9/19/2021 22:25,9/19/2021 22:32,20006,One Way,1,Walk-up,standard,4213,4205,33.995369,-118.464798,33.993771,-118.453667,0.012729
171285801,25,9/19/2021 22:23,9/19/2021 22:48,17463,Round Trip,1,Walk-up,electric,4544,4544,33.928459,-118.435204,33.928459,-118.435204,0
171285802,12,9/19/2021 22:21,9/19/2021 22:33,17440,Round Trip,30,Monthly Pass,electric,4410,4410,34.063351,-118.296799,34.063351,-118.296799,0
171285803,29,9/19/2021 22:19,9/19/2021 22:48,5728,Round Trip,1,Walk-up,standard,4544,4544,33.928459,-118.435204,33.928459,-118.435204,0
171285804,11,9/19/2021 22:17,9/19/2021 22:28,15170,One Way,30,Monthly Pass,standard/smart,3008,4491,34.046612,-118.262733,34.04744,-118.24794,0.015621
171285805,17,9/19/2021 22:01,9/19/2021 22:18,15250,One Way,30,Monthly Pass,standard,4209,4213,33.996239,-118.477448,33.995369,-118.464798,0.01352
171285806,8,9/19/2021 22:00,9/19/2021 22:08,20125,One Way,1,Walk-up,standard,3024,3066,34.05772,-118.24897,34.063389,-118.23616,0.018479
171285807,25,9/19/2021 21:59,9/19/2021 22:24,13932,One Way,30,Monthly Pass,standard,4314,4454,34.057709,-118.279762,34.017899,-118.291718,0.051766
171285808,13,9/19/2021 21:55,9/19/2021 22:08,18954,One Way,30,Monthly Pass,electric,3063,3031,34.048038,-118.253738,34.044701,-118.252441,0.004634
171285809,26,9/19/2021 21:55,9/19/2021 22:21,17440,Round Trip,30,Monthly Pass,electric,4410,4410,34.063351,-118.296799,34.063351,-118.296799,0
171285810,65,9/19/2021 21:46,9/19/2021 22:51,20098,Round Trip,1,Walk-up,standard,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171285811,11,9/19/2021 21:44,9/19/2021 21:55,17440,One Way,30,Monthly Pass,electric,4313,4410,34.056808,-118.275002,34.063351,-118.296799,0.02834
171285812,68,9/19/2021 21:43,9/19/2021 22:51,12381,Round Trip,1,Walk-up,standard,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171285813,14,9/19/2021 21:41,9/19/2021 21:55,6404,One Way,1,Walk-up,standard,4301,4455,34.099049,-118.291496,34.10936,-118.271812,0.029995
171285814,5,9/19/2021 21:29,9/19/2021 21:34,6471,One Way,1,Walk-up,standard,4570,4560,34.01376,-118.417801,34.017368,-118.420601,0.006408
171285815,15,9/19/2021 21:29,9/19/2021 21:44,17440,One Way,30,Monthly Pass,electric,3035,4313,34.048401,-118.260948,34.056808,-118.275002,0.022461
171285816,8,9/19/2021 21:29,9/19/2021 21:37,19549,One Way,365,Annual Pass,electric,3082,3046,34.04652,-118.237411,34.052872,-118.24749,0.016431
171285817,25,9/19/2021 21:21,9/19/2021 21:46,15506,One Way,30,Monthly Pass,standard/smart,4558,4570,34.025688,-118.395302,34.01376,-118.417801,0.034427
171285818,35,9/19/2021 21:20,9/19/2021 21:55,6279,One Way,30,Monthly Pass,standard,4215,4214,34.014309,-118.491341,33.99556,-118.481552,0.028538
171285819,21,9/19/2021 21:20,9/19/2021 21:41,13945,One Way,30,Monthly Pass,standard,4516,4490,34.045849,-118.254402,34.053551,-118.255836,0.009136
171285820,26,9/19/2021 21:19,9/19/2021 21:45,20098,One Way,30,Monthly Pass,standard,4215,4214,34.014309,-118.491341,33.99556,-118.481552,0.028538
171285821,1,9/19/2021 21:18,9/19/2021 21:19,20098,Round Trip,30,Monthly Pass,standard,4215,4215,34.014309,-118.491341,34.014309,-118.491341,0
171285822,8,9/19/2021 21:17,9/19/2021 21:25,6174,One Way,30,Monthly Pass,standard,3056,3005,34.03746,-118.265381,34.0485,-118.258537,0.017884
171285823,13,9/19/2021 21:15,9/19/2021 21:28,20030,One Way,30,Monthly Pass,standard,3075,3022,34.04211,-118.256187,34.04607,-118.233093,0.027054
171285824,8,9/19/2021 21:14,9/19/2021 21:22,17440,One Way,30,Monthly Pass,electric,3019,3035,34.038609,-118.260857,34.048401,-118.260948,0.009883
171285825,21,9/19/2021 21:12,9/19/2021 21:33,20184,One Way,30,Monthly Pass,standard,4450,3031,34.063492,-118.287163,34.044701,-118.252441,0.053513
171285826,22,9/19/2021 21:11,9/19/2021 21:33,20165,One Way,30,Monthly Pass,standard,4450,3031,34.063492,-118.287163,34.044701,-118.252441,0.053513
171285827,27,9/19/2021 21:09,9/19/2021 21:36,17569,Round Trip,30,Monthly Pass,electric,3005,3005,34.0485,-118.258537,34.0485,-118.258537,0
171285828,18,9/19/2021 21:02,9/19/2021 21:20,15506,One Way,30,Monthly Pass,standard/smart,4568,4558,34.029121,-118.403168,34.025688,-118.395302,0.011299
171285829,9,9/19/2021 21:02,9/19/2021 21:11,5890,One Way,1,Walk-up,standard,4457,4493,34.100109,-118.289864,34.090279,-118.277191,0.022503
171285830,17,9/19/2021 21:02,9/19/2021 21:19,6352,One Way,30,Monthly Pass,standard,4436,4483,34.105782,-118.291939,34.1007,-118.259117,0.037904
171285831,14,9/19/2021 20:58,9/19/2021 21:12,13676,Round Trip,30,Monthly Pass,standard,4576,4576,34.022579,-118.40551,34.022579,-118.40551,0
171285832,17,9/19/2021 20:56,9/19/2021 21:13,17440,One Way,30,Monthly Pass,electric,3076,3019,34.0406,-118.253838,34.038609,-118.260857,0.00901
171285833,27,9/19/2021 20:52,9/19/2021 21:19,6279,One Way,30,Monthly Pass,standard,4209,4215,33.996239,-118.477448,34.014309,-118.491341,0.031963
171285834,21,9/19/2021 20:52,9/19/2021 21:13,16901,One Way,30,Monthly Pass,electric,3065,4516,34.060558,-118.238327,34.045849,-118.254402,0.030784
171285835,25,9/19/2021 20:52,9/19/2021 21:17,20098,One Way,30,Monthly Pass,standard,4209,4215,33.996239,-118.477448,34.014309,-118.491341,0.031963
171285837,32,9/19/2021 20:46,9/19/2021 21:18,15964,One Way,1,Walk-up,standard/smart,4215,4212,34.014309,-118.491341,33.988129,-118.471741,0.04578
171285839,34,9/19/2021 20:44,9/19/2021 21:18,13243,One Way,1,Walk-up,standard,4215,4212,34.014309,-118.491341,33.988129,-118.471741,0.04578
171285840,34,9/19/2021 20:44,9/19/2021 21:18,15282,One Way,1,Walk-up,standard,4215,4212,34.014309,-118.491341,33.988129,-118.471741,0.04578
171285845,25,9/19/2021 20:37,9/19/2021 21:02,15506,Round Trip,30,Monthly Pass,standard/smart,4568,4568,34.029121,-118.403168,34.029121,-118.403168,0
171285853,50,9/19/2021 20:17,9/19/2021 21:07,12381,Round Trip,1,One Day Pass,standard,4214,4214,33.99556,-118.481552,33.99556,-118.481552,0
171285865,112,9/19/2021 19:54,9/19/2021 21:46,5819,One Way,1,One Day Pass,standard,4482,4442,34.094372,-118.331009,34.098,-118.300468,0.034169
171286031,280,9/19/2021 16:42,9/19/2021 21:22,12451,One Way,1,Walk-up,standard,4214,4210,33.99556,-118.481552,33.984341,-118.47155,0.021221
